SYMBOL	lengths
LOC105375296	1050
LOC105375297	3610
LOC105375298	674
SNX10-AS1	2693
LOC105375317	956
LOC105375318	989
LOC105375321	1194
LOC105375322	423
LOC105375328	4333
LOC105375334	598
LOC105375336	306
LOC105375341	2019
LOC105375342	487
LOC105375344	2295
LOC105375345	1384
UPK3B	7400
LOC105375356	373
LOC105375358	1773
LOC105375361	453
LOC105375366	317
DDX3ILA1	3087
LOC105375369	1141
LOC105375371	5079
LOC105375373	1749
LINC00972	1273
LOC105375382	269
LOC105375387	4646
LOC105375392	4343
TMBIM7P	3009
TFPI2-DT	527
BET1-AS1	855
PPP1R9A-AS1	7530
LOC105375421	5614
LOC105375423	656
SLC12A9-AS1	369
LOC105375431	4067
LOC105375436	1813
LOC105375440	1091
PRKAR2B-AS1	1114
LOC105375448	3467
LOC105375451	3513
LOC105375456	561
LOC105375463	3692
LOC105375467	349
LOC105375468	222
LOC105375472	1275
LOC105375473	912
LINC02476	2765
LOC105375477	704
LOC105375483	2326
LOC105375484	1081
LINC02830	600
LOC105375489	642
LOC105375501	934
LOC105375517	3435
LOC105375519	13874
LOC105375521	2460
LOC105375523	9762
LOC105375527	2323
AGK-DT	4385
TMEM139-AS1	2018
LOC105375553	1535
LOC105375556	1116
LOC105375557	1644
REPIN1-AS1	577
ZNF775-AS1	420
LOC105375570	585
LOC105375577	993
LOC105375580	664
LOC105375586	1445
LOC105375589	1903
LOC105375594	2249
LOC105375599	432
MNX1-AS2	374
LOC105375610	6225
LOC105375613	1462
LOC105375614	3456
LINC01022	394
LINC02849	1661
LOC105375623	501
WWP1-AS1	10627
LOC105375630	18401
LOC105375631	2478
LOC105375633	1795
LOC105375635	833
LOC105375638	3003
LOC105375639	1888
LOC105375643	261
RBM12B-DT	530
MIR3150BHG	3198
VPS13B-DT	7860
LOC105375670	1155
LOC105375671	681
LOC105375674	430
LOC105375675	1449
LINC02844	979
LINC02845	1014
LOC105375690	1092
LOC105375694	720
LOC105375696	539
OXR1-AS1	504
LOC105375704	18629
LOC105375705	191
LINC02237	1159
LOC105375707	4938
LOC105375709	792
LOC105375724	3721
MAL2-AS1	3531
LOC105375728	1037
LINC02855	1198
SMILR	553
LOC105375738	1524
LOC105375740	6978
LOC105375742	1578
LOC105375743	4924
SQLE-DT	412
LOC105375746	4333
LOC105375747	636
LOC105375748	2210
LOC105375749	2002
LOC105375750	897
LOC105375751	12108
LOC105375752	7353
LOC105375753	981
LOC105375754	4601
LOC105375759	1185
LOC105375775	1395
LOC105375781	549
LOC105375784	1623
LOC105375787	584
LOC105375790	1380
LOC105375798	701
LOC105375800	1857
LOC105375812	576
LOC105375814	1229
LOC105375817	1474
LOC105375822	1365
LINC02847	559
LOC105375825	2871
LOC105375826	5263
LOC105375836	1384
LOC105375839	440
LOC105375840	2094
LOC105375843	590
LOC105375844	1028
LOC105375846	726
CERNA3	557
LOC105375851	4852
LOC105375855	724
LOC105375859	3842
LOC105375860	1303
LOC105375861	6385
LOC105375864	5059
LOC105375871	606
LOC105375875	4386
LOC105375878	1156
LOC105375879	2728
LOC105375888	774
LOC105375889	552
LOC105375890	972
LOC105375892	347
LOC105375894	4605
LOC105375896	798
LOC105375899	3246
LOC105375902	2173
LOC105375903	3215
LOC105375904	677
LOC105375909	686
LOC105375911	9413
LOC105375914	2921
LOC105375920	1211
LOC105375924	5967
LINC02839	1572
LOC105375931	4452
LOC105375935	285
LOC105375936	1379
LOC105375937	2366
LOC105375943	1613
LOC105375957	1100
LINC02851	785
LOC105375969	1315
LOC105375970	616
LOC105375971	2110
LOC105375972	383
LOC105375974	285
LOC105375976	680
LOC105375977	3192
LOC105375980	11276
LOC105375983	3673
LOC105375992	879
LOC105375997	3766
LOC105376001	1537
LOC105376004	871
LOC105376020	2991
LOC105376023	6124
LOC105376025	3473
LOC105376026	663
LOC105376030	8517
LOC105376032	739
LOC105376034	3243
LOC105376041	2325
LOC105376043	891
LOC105376063	876
FAM242F	1771
LOC105376070	5481
TMEM252-DT	1739
LOC105376085	624
LOC105376088	3583
LOC105376095	2929
LOC105376101	524
LOC105376105	791
LOC105376107	4474
LOC105376108	3087
UBQLN1-AS1	1506
LOC105376116	373
LOC105376121	12613
LINC02834	1446
LOC105376139	7680
LOC105376144	4488
LOC105376146	474
LOC105376156	1404
LOC105376158	1228
LOC105376159	8411
LOC105376161	1661
HSD17B3-AS1	1072
LOC105376168	1686
LOC105376171	285
LOC105376174	439
LOC105376194	3840
LOC105376196	469
FKTN-AS1	906
LOC105376219	744
LOC105376220	2285
LOC105376223	1223
TEX53	469
LOC105376233	427
LOC105376236	509
LOC105376239	2075
LOC105376242	751
LOC105376243	625
LOC105376244	21541
LOC105376272	633
LOC105376276	719
LMX1B-DT	1378
LOC105376287	511
LOC105376289	6677
IER5L-AS1	6151
LOC105376291	2664
LOC105376292	9290
FIBCD1-AS1	462
LOC105376299	2675
LINC02247	743
LOC105376314	2785
LINC02846	775
LOC105376327	580
LINC02662	638
LOC105376350	6457
LINC02645	7105
LINC02668	9798
LOC105376357	1364
LOC105376363	1820
LINC02639	536
LOC105376373	3742
LOC105376375	1180
LOC105376380	10397
LOC105376381	2357
LASTR	4025
LINC02678	3057
LOC105376384	4377
LINC02665	729
LOC105376387	14083
LINC02642	4833
LOC105376390	714
LOC105376396	430
LINC02663	613
LOC105376405	7572
LOC105376418	1946
LOC105376419	746
LOC105376420	454
BEND7-DT	380
LOC105376425	570
LOC105376426	373
LOC105376428	1034
LOC105376429	357
DCLRE1CP1	470
LOC105376433	794
LOC105376435	500
LOC105376436	1262
LOC105376440	2022
LINC02643	439
LOC105376449	557
C10orf67-AS1	892
LOC105376454	1460
SELENOOLP	1447
LINC02680	3626
MPP7-DT	843
LINC02652	273
LOC105376473	1521
LOC105376478	998
LOC105376479	1817
LINC02644	408
LOC105376481	584
LOC105376484	1965
LINC02628	862
LINC02635	1115
LINC02634	380
LOC105376494	1350
LINC02630	868
ZNF25-DT	444
LOC105376504	120
LOC105376512	595
LINC02689	1458
LOC105376517	338
LOC105376526	1217
STIM1-AS1	494
LOC105376533	539
LOC105376535	550
NRIP3-DT	12088
ADM-DT	803
LOC105376547	3677
LINC02752	2969
LINC02547	3308
LOC105376556	722
RASSF10-DT	670
LINC02545	306
LINC02548	4667
LOC105376567	2208
LOC105376568	1461
LINC02751	2346
LINC02682	9065
LOC105376571	813
LOC105376576	1113
LOC105376579	874
CSRP3-AS1	1333
LOC105376586	396
LOC105376588	785
LINC02718	1836
LINC02726	683
LINC02686	856
LINC02699	1930
ANO3-AS1	1412
LINC02758	520
LINC02742	3118
LINC02755	1705
LINC02546	5822
ARL14EP-DT	1218
MPPED2-AS1	3055
LOC105376617	648
LINC02722	547
LINC02721	1595
LINC02707	564
LOC105376624	4583
LINC02760	376
LOC105376635	2401
LINC02741	3055
LOC105376644	1055
LINC02704	789
LOC105376650	858
LOC105376654	10923
LINC02690	3553
LINC02710	3570
LGR4-AS1	1640
LINC01345	3642
LINC02780	2224
LINC01646	5526
LINC02781	1580
LINC02782	449
LOC105376686	3161
LOC105376698	682
LOC105376713	500
LOC105376714	3539
LOC105376722	970
LOC105376731	3575
EXOSC10-AS1	927
LOC105376737	742
LINC02766	438
LINC01784	756
LOC105376747	579
NEMP2-DT	2078
LOC105376749	258
LOC105376753	267
KAZN-AS1	5247
LOC105376781	5229
LOC105376805	4070
LOC105376806	385
LOC105376812	2013
IGSF21-AS1	430
LINC01757	1101
LOC105376828	2379
LOC105376832	649
LINC02596	821
SNHG25	384
LOC105376844	1470
LOC105376845	811
LINC01925	500
GRHL3-AS1	856
LOC105376875	435
RUNX3-AS1	820
LINC02793	1621
WDTC1-DT	379
LOC105376892	283
LOC105376899	1292
LOC105376912	631
LOC105376917	838
LOC105376944	13497
GRM7-AS2	520
LOC105376950	1527
LINC02022	635
LOC105376960	1620
LOC105376963	1184
LOC105376964	1222
LOC105376975	465
LOC105376976	4485
LOC105376982	3333
LOC105376987	1677
LINC01742	628
LRRC3B-AS1	5776
LINC01980	11806
LOC105377009	1724
PDCD6IP-DT	4524
LOC105377029	571
LINC02033	971
LOC105377033	964
LOC105377035	1251
LOC105377043	3065
LOC105377063	321
LOC105377067	3421
LINC02009	5559
LINC02017	474
LINC02030	3572
LOC105377100	553
FLNB-AS1	3709
FAM3D-AS1	1849
CFAP20DC-DT	11295
LOC105377134	3019
LOC105377136	2503
LINC01678	1338
LOC105377139	3551
LOC105377144	1007
LOC105377146	649
LOC105377155	820
LOC105377156	886
LOC105377158	1346
LINC02005	3222
LINC02077	409
LINC02050	2518
LOC105377177	2188
LOC105377178	3888
LOC105377179	2456
LINC02008	7193
LOC105377183	714
LOC105377188	4570
LINC02025	1436
LOC105377196	1240
LOC105377198	8445
MYH9-DT	510
LOC105377205	3824
LOC105377208	915
LOC105377209	8493
LOC105377212	2250
LOC105377213	482
LOC105377223	3118
LOC105377224	8911
LOC105377227	1057
LOC105377230	2183
LOC105377234	1642
LOC105377237	7203
REREP1Y	198
REREP2Y	200
LINC02619	6700
LOC105377246	1719
LINC02429	2077
LINC02496	1860
LINC02271	1142
LOC105377253	1535
LOC105377255	548
LINC02835	858
LOC105377261	1104
LOC105377267	3135
LOC105377272	575
LOC105377280	529
LINC02562	1555
LOC105377284	592
LOC105377286	1889
SHROOM3-AS1	6726
LOC105377295	571
LINC02469	741
PRDM8-AS1	2245
VAMP9P	1162
LOC105377323	958
LOC105377324	1221
LOC105377329	8497
LINC02267	2486
UBE2D3-AS1	883
LINC02503	1432
LOC105377352	572
LINC02173	1377
LOC105377356	4893
LOC105377359	1310
LOC105377366	4505
LOC105377369	1282
NEUROG2-AS1	1162
ANK2-AS1	1880
LOC105377383	1039
LINC02262	3580
LINC02263	28647
LINC02264	2229
LOC105377397	3870
NDNF-AS1	621
LOC105377407	430
LOC105377411	1116
LOC105377412	6044
LOC105377417	386
LINC02479	1240
LINC02377	6163
LOC105377428	1891
LINC02462	1922
LOC105377438	646
LINC02485	1059
LINC02511	6896
LINC02172	2264
LOC105377445	430
LINC00498	860
LOC105377447	1468
LOC105377448	903
LOC105377451	2179
LINC02276	138
LOC105377459	2941
LOC105377460	5377
LOC105377462	695
LINC02266	4250
LINC02491	1388
LOC105377473	967
LOC105377476	3181
LINC02507	3248
LOC105377480	1076
FHIP1A-DT	358
LOC105377488	4883
LOC105377490	2364
LOC105377492	410
LOC105377499	521
LOC105377500	525
LOC105377502	370
LOC105377503	2743
LOC105377505	4861
LOC105377507	2540
LOC105377509	1408
LINC02477	1417
LOC105377524	2647
LOC105377530	708
LINC02174	2104
SAP30-DT	9457
LOC105377543	7699
LOC105377548	1290
LOC105377555	550
LINC02509	2616
LOC105377557	6490
LOC105377558	753
LOC105377559	255
LOC105377560	512
LOC105377564	2123
TEMN3-AS1	401
LOC105377581	481
LINC02427	4972
LINC02365	1882
LOC105377587	2762
LOC105377590	6381
LOC105377599	496
LINC02374	1321
LINC02514	498
LOC105377603	6121
LOC105377604	5351
LINC02434	7951
LINC02508	426
LINC01596	2368
LOC105377621	1854
LOC105377622	5281
LOC105377623	2627
LOC105377632	5383
USP34-DT	744
LOC105377644	764
LOC105377651	1241
LINC02480	612
LINC02283	474
LINC02928	8598
LOC105377663	3988
LOC105377670	1225
LINC02494	427
LOC105377672	3214
LOC105377673	460
LINC01932	573
LOC105377683	2508
LOC105377684	5837
LOC105377687	2451
LOC105377689	1024
FABP6-AS1	3147
LOC105377697	9334
LOC105377698	2373
LOC105377700	1322
LINC01938	8657
LOC105377702	1197
LOC105377703	10358
LOC105377709	663
KCNIP1-AS1	2022
LOC105377724	2752
LOC105377727	1297
LINC01944	2438
LOC105377730	1828
LOC105377732	4736
LINC01942	513
LOC105377740	659
LOC105377742	287
THOC3-AS1	2584
LOC105377752	684
LOC105377753	2158
LOC105377763	2113
LINC02222	1039
LOC105377769	1017
LOC105377771	1610
LOC105377779	896
LOC105377785	10156
LOC105377791	811
LOC105377796	331
LOC105377797	574
LOC105377803	4180
LINC02887	4192
LOC105377844	1006
LOC105377845	570
LOC105377848	2556
FAM135A-AS1	349
LOC105377858	2111
LINC02540	1769
LOC105377862	2179
LOC105377871	1649
LOC105377872	471
LOC105377875	2920
LINC01611	1148
LOC105377885	4142
LOC105377887	3189
LOC105377891	13729
LOC105377899	2452
LOC105377918	4766
LOC105377921	5847
LINC02836	923
LOC105377923	905
LOC105377924	415
LINC02526	419
ZBTB24-DT	1802
LINC02527	2886
LINC02518	1678
LOC105377959	1911
LINC02534	926
LOC105377964	1184
LOC105377981	1362
LOC105377982	2963
HEY2-AS1	5526
LOC105377989	15411
LOC105377992	1906
LOC105377993	7564
LINC02536	1250
LINC02524	2344
LINC02528	573
LOC105378026	494
LOC105378027	2283
LOC105378029	1175
LINC02919	349
LOC105378044	603
UST-AS2	130
TAB2-AS1	1524
LOC105378052	1351
LINC02840	17044
LOC105378066	1023
LOC105378071	2004
LOC105378073	1108
SNX9-AS1	372
TAGAP-AS1	36971
LOC105378084	2449
LOC105378085	2002
LOC105378088	467
LOC105378093	982
MEAT6	8859
LOC105378114	966
LOC105378118	1162
LOC105378120	385
LOC105378122	1749
LOC105378123	2058
LOC105378137	455
LOC105378138	2559
LOC105378146	3821
LINC02519	2685
LOC105378153	659
LOC105378178	1562
LOC105378179	4735
LOC105378199	517
LOC105378208	3443
LOC105378209	1270
LOC105378210	825
LOC105378213	957
CTB-99A3.1	691
STK32A-AS1	863
LOC105378218	2375
MARCOL	4224
LOC105378231	1567
LOC105378234	2284
ATOX1-AS1	570
LOC105378237	7364
LINC01861	537
LOC105378239	5873
LOC105378247	2541
LOC105378250	429
LOC105378268	790
LINC02633	391
LOC105378275	2818
LINC02659	4215
LOC105378283	1764
LOC105378289	2895
LOC105378298	2403
LOC105378305	983
LOC105378308	6744
LINC02672	2142
LOC105378311	2300
LOC105378318	1186
LOC105378319	2342
ANK3-DT	434
LINC02621	706
LOC105378328	564
LOC105378333	622
LOC105378340	559
LINC02651	576
LINC02622	3252
LOC105378350	2199
LOC105378358	362
SYNPO2L-AS1	5554
LOC105378367	434
LOC105378375	4348
LINC02679	991
LINC02655	370
LINC02650	543
LOC105378402	553
LOC105378403	1249
LOC105378419	1271
PANK1-AS1	2517
LINC01374	1515
LOC105378429	962
LOC105378437	444
LOC105378444	500
LOC105378448	805
LOC105378456	1443
LOC105378464	1565
LINC02624	3337
LOC105378473	883
LINC02661	952
DUSP5-DT	3220
LOC105378482	488
LOC105378486	2004
HSPA12A-AS1	1595
SLC18A2-AS1	744
LOC105378502	526
LOC105378511	2088
LOC105378513	773
LINC02930	13986
LOC105378519	943
LOC105378525	3127
LINC02641	8220
LOC105378533	806
LOC105378552	3750
LOC105378557	1267
LOC105378558	1053
LOC105378560	776
JAKMIP3-AS1	959
LOC105378568	1013
LINC01409	18950
ANKRD65-AS1	543
LOC105378586	1830
LOC105378589	2931
PRKCZ-DT	757
MMEL1-AS1	746
LOC105378598	2158
LOC105378604	728
TP73-AS3	754
MICOS10-DT	207
TAF12-DT	1312
LINC01778	10349
LOC105378626	977
LOC105378641	1426
LOC105378644	1886
TFAP2E-AS1	1135
MIR3659HG	1050
LOC105378654	2268
LINC02786	1562
LINC01685	16099
LOC105378662	1216
LOC105378663	865
BMP8B-AS1	1218
MYCL-AS1	785
EXO5-DT	605
LOC105378674	471
LOC105378675	1672
LOC105378685	904
CDC20-DT	661
LINC02918	2224
TMEM275	1633
LOC105378699	732
LOC105378706	793
LOC105378711	1956
LINC02808	4316
LOC105378714	930
FAF1-AS1	503
LINC01562	2366
EPS15-AS1	617
LOC105378721	3407
LRP8-DT	567
LINC02784	683
LOC105378735	1051
LOC105378736	4014
LOC105378737	1617
LINC01755	3843
LINC01753	2429
LINC01767	4739
LOC105378745	610
LOC105378751	2708
LINC02777	6270
FGGY-DT	5385
LINC01748	28956
LOC105378764	2228
LINC01739	1341
LINC01707	5925
LINC02791	1226
LOC105378787	2458
LINC01758	458
LOC105378789	549
LRRC7-AS1	1080
LOC105378797	7498
LOC105378798	3478
LINC02797	1065
LRRC53	4358
LOC105378805	942
LOC105378811	559
LOC105378819	1860
LINC02795	5096
CLCA4-AS1	3885
LOC105378831	1638
LOC105378839	599
LOC105378842	3491
LOC105378844	6260
LOC105378849	968
LOC105378850	3476
LINC02787	231
LINC02609	33865
LINC01763	2222
LINC02788	1486
LOC105378858	1807
LOC105378859	592
LINC01709	6329
LOC105378880	619
LINC01677	5400
LOC105378886	1542
LINC01661	2400
LOC105378890	946
SLC6A17-AS1	2136
LOC105378898	1238
LOC105378904	1133
LINC02884	8833
LINC01357	1684
LINC01765	491
LOC105378920	1427
LOC105378930	1348
LOC105378933	1063
LINC01780	1564
LOC105378936	312
LOC105378939	2917
LOC105378947	4785
LOC105378951	1899
KLF18	3159
LINC02118	759
LOC105378963	3176
LINC02105	3898
LOC105378969	4924
LOC105378971	1590
LOC105378973	770
LOC105378976	1401
LOC105378978	536
ERCC8-AS1	408
LINC02057	2726
LOC105379003	1459
LOC105379005	1012
LINC02242	641
LOC105379011	1057
LOC105379013	410
LOC105379014	1095
LOC105379025	1002
LOC105379026	1099
LOC105379028	4529
LOC105379030	449
LINC02230	301
LINC02122	577
SV2C-AS1	691
LOC105379042	756
LOC105379051	745
VCAN-AS1	424
EDIL3-DT	18693
LOC105379065	2509
LOC105379066	2113
LINC02144	915
LINC02161	420
LOC105379078	2524
LOC105379080	9910
LOC105379082	1241
LOC105379087	1492
LOC105379090	725
LOC105379091	665
LINC01846	1793
LOC105379100	5976
LOC105379104	1274
LOC105379109	9497
LOC105379110	777
LOC105379111	789
LOC105379127	2067
SEMA6A-AS2	6276
LINC02216	581
DMXL1-DT	5405
PRDM6-AS1	1326
LOC105379158	843
LOC105379164	547
LOC105379168	462
LOC105379178	678
CTB-3M24.3	275
CTB-49A3.2	1036
LOC105379188	541
CTB-1I21.1	7609
CTNNA1-AS1	587
LOC105379198	4498
LOC105379199	9110
FAM30B	397
LOC105379208	348
FAM85B	792
LOC105379224	4229
LOC105379228	1126
LOC105379230	9840
LOC105379231	4952
LOC105379241	3578
LOC105379242	3934
LOC105379252	7204
LOC105379263	1038
FAM197Y8	3258
FAM197Y7	3103
FAM197Y6	3118
LOC105379273	1148
LOC105379278	2034
LOC105379292	589
LOC105379297	543
LOC105379300	179
LOC105379301	3634
LOC105379303	545
LOC105379311	1963
LOC105379314	1149
LOC105379315	568
LOC105379316	15936
LOC105379327	715
LOC105379330	603
LOC105379332	10156
LOC105379337	568
LOC105379340	1144
LOC105379342	359
LOC105379351	564
LOC105379354	564
LOC105379356	1384
LOC105379360	561
LOC105379362	6275
LOC105379364	3547
LOC105379365	1697
LOC105379369	751
LOC105379377	639
LOC105379379	8747
LOC105379380	551
LOC105379382	562
LOC105379383	5880
LOC105379385	718
LINC02866	739
LOC105379388	1982
LOC105379391	523
LINC02747	2893
FAM242E	1369
LOC105379443	1179
LOC105379452	800
LOC105379461	4150
FAM242B	587
LINC01670	2458
CH507-145C22.1	5130
LOC105379499	2381
LOC105379507	840
LOC105379508	3263
NCOR1P4	925
LOC105379514	869
LOC105379583	563
LOC105379593	2165
LOC105379600	455
LOC105379611	622
LOC105379613	1538
LOC105379627	932
IER3-AS1	527
LOC105379720	369
LINC02794	1735
LOC105379829	295
LOC105379839	325
BATF	1786
GLRX3	5627
CEBPG	6842
DCTN2	22494
ANP32B	2297
NKILA	2625
LAMTOR5	4449
PROCR	2154
LINC02130	518
XACT	764
TM9SF1	24032
PRDX4	2809
ARL6IP5	4883
XLOC_007697	4247
XLOC_009911	354
AGR2	3761
ARPC1A	3831
HTATIP2	7121
AGPAT1	32071
AGPAT2	4006
RPP30	6347
RPP38	7128
SPTLC1	10582
SLC35A1	4929
CEL	2381
SLC19A2	11566
IFI44	4027
LINC01455	561
B3GALT1-AS1	2688
LINC01047	1378
OLFM4	2843
CXCL13	1720
ARFGEF2	25143
ARFGEF1	15077
AKAP3	5846
WSPAR	683
RABAC1	4793
SLC34A2	6830
SLU7	6516
CELP	4197
DPYSL4	4355
SIVA1	7648
MRPL28	7275
CCT7	6454
LINC01693	9719
CCT4	4021
LRP1-AS	970
LINC02676	366
ADGRD1-AS1	2314
CCT2	6809
NPC2	4954
GNLY	9492
TACC2	31057
CENPA	3108
SORBS1	20553
IFITM2	5221
LINC02563	277
COLEC10	3605
POMT1	45252
MAB21L2	2543
TXNRD2	15126
MTHFS	3457
DRAP1	3723
CENPB	2890
SCGN	2532
DNPH1	2431
SMC2	10393
PRPF8	31209
ERN2	6941
TRAPPC2B	744
AHSA1	5992
SLCO1B1	3187
CENPC	9981
USP16	6712
CDC42EP3	12712
DANT1	724
SH2B2	2524
PAIP1	6666
PAICS	18278
TBL3	9770
MXD4	8969
P3H4	7674
ST6GALNAC2	10452
PDLIM5	24129
TRIM3	14555
ERLIN1	4354
HEXIM1	3625
PLA2G4C-AS1	1473
GRPEL2-AS1	401
LINC00374	800
ARF4-AS1	1205
LINC00430	875
LINC01037	11504
LINC01078	387
LINC01173	331
KCNK15-AS1	1833
LINC00407	295
LINC01381	466
LINC00604	891
LINC01290	502
LINC01318	597
LINC01394	413
NOP53-AS1	540
FARSA-AS1	241
LINC01259	757
LINC01074	555
LINC00976	22037
PSLNR	855
LINC01613	2780
SPAG5	11139
RBCK1	13071
STAMBP	52792
TGOLN2	15108
LIMS1-AS1	477
LUADT1	453
CENPE	11989
ARID3B	10016
POLR3F	5239
POLR3G	9292
POLR3C	5679
IVNS1ABP	12089
TRIM16	13979
MYL12A	5299
TXNIP	5331
TAF6L	4355
CENPF	12699
PDPN	7496
POSTN	10568
ATP5MG	7278
RASL10A	4126
GAS2L1	10085
RAD51AP1	6939
RGS14	7826
